model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,monthly_rent_wan,remain_months,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date
현대 벨로스터 N 2.0 터보,/mycar/mycar_view.php?no=2255195&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255195&gubun=K,False,2000.0,현대 벨로스터 N 2.0 터보,2000.0,False,,,,2018.12 (19년형),110000.0,가솔린,수동,흰색,1998.0,
현대 벨로스터  1.6 터보 스포츠,/mycar/mycar_view.php?no=2257177&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257177&gubun=K,False,1600.0,현대 벨로스터  1.6 터보 스포츠,1600.0,False,,,,2019.02 (18년형),94458.0,가솔린,자동,빨간색,1591.0,
현대 더 뉴 벨로스터 1.6 터보 D 스펙,/mycar/mycar_view.php?no=2252556&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252556&gubun=K,False,790.0,현대 더 뉴 벨로스터  1.6 터보 D 스펙,790.0,False,,,,2016.03,165979.0,가솔린,자동,흰색,1591.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2251398&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251398&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,2020.12 (21년형),84551.0,디젤,자동,흰색투톤,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2255360&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255360&gubun=K,False,3680.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3680.0,False,,,,2018.11 (19년형),69340.0,디젤,자동,남색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2255440&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255440&gubun=K,False,3280.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3280.0,False,,,,2019.03,101277.0,디젤,자동,갈색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2244003&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244003&gubun=K,False,3480.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3480.0,False,,,,2019.07,78190.0,디젤,자동,검정색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2244500&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244500&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,2018.10 (19년형),106973.0,디젤,자동,진청색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2247344&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247344&gubun=K,False,3880.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,3880.0,False,,,,2020.12 (21년형),89110.0,디젤,자동,검정투톤,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2248724&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248724&gubun=K,False,3680.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,3680.0,False,,,,2019.01,51426.0,디젤,자동,검정색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 스마트,/mycar/mycar_view.php?no=2257040&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257040&gubun=K,False,1370.0,현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 스마트,1370.0,False,,,,2018.10 (19년형),110000.0,디젤,자동,회색,2497.0,
미스터캠퍼 테라렉스,/mycar/mycar_view.php?no=2179699&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2179699&gubun=K,False,6700.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,6700.0,False,,,,2021.03 (20년형),14000.0,디젤,자동,은색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 5인승 모던,/mycar/mycar_view.php?no=2257051&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257051&gubun=K,False,1050.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 밴 5인승 모던,1050.0,False,,,,2018.12 (19년형),162726.0,디젤,자동,은색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2256984&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256984&gubun=K,False,,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,,False,,,,2020.09 (21년형),93259.0,디젤,자동,검정색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이버스 15인승  2WD,/mycar/mycar_view.php?no=2256321&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256321&gubun=K,False,500.0,현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이버스 15인승  2WD,500.0,False,,,,2015.03,176000.0,디젤,자동,노란색,2497.0,
현대 더 뉴 그랜드스타렉스 2.4 LPi 캠핑카,/mycar/mycar_view.php?no=2254822&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254822&gubun=K,False,3500.0,현대 더 뉴 그랜드스타렉스  2.4 LPi 캠핑카 -,3500.0,False,,,,2020.08 (21년형),8568.0,LPG,자동,흰색,2359.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 2WD,/mycar/mycar_view.php?no=2253992&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253992&gubun=K,False,5300.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 2WD,5300.0,False,,,,2020.04,42691.0,디젤,자동,은색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 어린이보호차 12인승 2WD,/mycar/mycar_view.php?no=2255037&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255037&gubun=K,False,1390.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 어린이보호차 12인승 2WD,1390.0,False,,,,2018.03,146036.0,디젤,자동,노란색,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 캠핑카 4WD,/mycar/mycar_view.php?no=2254195&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254195&gubun=K,False,,현대 더 뉴 그랜드스타렉스  2.5 디젤 캠핑카 4WD,,False,,,,2019.07,69947.0,디젤,자동,흰색투톤,2497.0,
현대 더 뉴 그랜드스타렉스 2.5 디젤 밴 3인승 스마트,/mycar/mycar_view.php?no=2250020&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250020&gubun=K,False,1480.0,현대 더 뉴 그랜드스타렉스  2.5 디젤 밴 3인승 스마트,1480.0,False,,,,2020.07 (21년형),110000.0,디젤,자동,기타색상,2497.0,
현대 더 뉴 그랜드스타렉스 2.4 LPi 어린이보호차 15인승,/mycar/mycar_view.php?no=2244329&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2244329&gubun=K,False,3290.0,현대 더 뉴 그랜드스타렉스  2.4 LPi 어린이보호차 15인승,3290.0,False,,,,2021.05,29021.0,LPG,자동,노란색,2359.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2256956&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256956&gubun=K,False,600.0,현대 그랜드스타렉스 캠핑카,600.0,False,,,,2011.07,220000.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2227392&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2227392&gubun=K,False,1900.0,현대 그랜드스타렉스 캠핑카,1900.0,False,,,,2008.03,87458.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 디럭스,/mycar/mycar_view.php?no=2256393&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256393&gubun=K,False,450.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 디럭스,450.0,False,,,,2015.04 (16년형),298960.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트 스페셜,/mycar/mycar_view.php?no=2249967&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249967&gubun=K,False,690.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트 스페셜,690.0,False,,,,2015.09 (16년형),134847.0,디젤,수동,흰색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,/mycar/mycar_view.php?no=2255698&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255698&gubun=K,False,470.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,470.0,False,,,,2013.06 (14년형),271183.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 럭셔리,/mycar/mycar_view.php?no=2256336&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256336&gubun=K,False,350.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD  CVX 럭셔리,350.0,False,,,,2011.12 (12년형),241198.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 어린이보호차  디젤 12인승 2WD,/mycar/mycar_view.php?no=2256144&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256144&gubun=K,False,600.0,현대 그랜드스타렉스 어린이보호차  디젤 12인승 2WD,600.0,False,,,,2012.11 (13년형),148161.0,디젤,자동,노란색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,/mycar/mycar_view.php?no=2250285&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2250285&gubun=K,False,540.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 럭셔리,540.0,False,,,,2014.03 (15년형),269611.0,디젤,자동,회색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트,/mycar/mycar_view.php?no=2253754&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253754&gubun=K,False,1140.0,현대 그랜드스타렉스 2.5 디젤 밴 3인승 2WD 스마트,1140.0,False,,,,2016.09 (17년형),108073.0,디젤,자동,흰색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD 스마트,/mycar/mycar_view.php?no=2255394&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255394&gubun=K,False,800.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD 스마트,800.0,False,,,,2016.07 (17년형),180855.0,디젤,자동,회색,2497.0,
현대 그랜드스타렉스 어린이버스 LPi 15인승 2WD 스마트,/mycar/mycar_view.php?no=2257164&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257164&gubun=K,False,1700.0,현대 그랜드스타렉스 어린이버스 LPi 15인승 2WD 스마트,1700.0,False,,,,2018.02,99905.0,LPG,자동,노란색,2359.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  스마트,/mycar/mycar_view.php?no=2256098&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256098&gubun=K,False,1180.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  스마트,1180.0,False,,,,2017.01,87000.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,/mycar/mycar_view.php?no=2257366&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257366&gubun=K,False,720.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,720.0,False,,,,2013.10 (14년형),144488.0,디젤,자동,검정색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,/mycar/mycar_view.php?no=2253340&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253340&gubun=K,False,720.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD CVX 프리미엄,720.0,False,,,,2011.04,95677.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 왜건 12인승 2WD 스마트,/mycar/mycar_view.php?no=2255999&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255999&gubun=K,False,1190.0,현대 그랜드스타렉스  2.5 디젤 왜건 12인승 2WD 스마트,1190.0,False,,,,2017.11 (18년형),137097.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,/mycar/mycar_view.php?no=2257316&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257316&gubun=K,False,390.0,현대 그랜드스타렉스 2.5 디젤 밴 5인승 2WD  CVX 디럭스,390.0,False,,,,2012.03,267781.0,디젤,자동,은색,2497.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2249083&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249083&gubun=K,False,2980.0,현대 그랜드스타렉스  캠핑카 -,2980.0,False,,,,2016.02,148077.0,디젤,자동,청옥색,2497.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2254079&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254079&gubun=K,False,2480.0,현대 그랜드스타렉스  캠핑카 -,2480.0,False,,,,2017.08 (18년형),172759.0,디젤,자동,흰색,2497.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2254907&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254907&gubun=K,False,2680.0,현대 그랜드스타렉스  캠핑카 -,2680.0,False,,,,2012.04,79420.0,디젤,자동,녹색,2497.0,
현대 그랜드스타렉스 캠핑카,/mycar/mycar_view.php?no=2255212&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255212&gubun=K,False,2280.0,현대 그랜드스타렉스  캠핑카 -,2280.0,False,,,,2013.10 (14년형),160243.0,디젤,자동,흰색,2497.0,
현대 뉴스타렉스 캠핑카,/mycar/mycar_view.php?no=2245589&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2245589&gubun=K,False,1050.0,현대 뉴스타렉스 캠핑카,1050.0,False,,,,2005.04,190000.0,디젤,자동,흰색투톤,2476.0,
현대 스타렉스 캠핑카,/mycar/mycar_view.php?no=2226233&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226233&gubun=K,False,1050.0,현대 스타렉스 캠핑카,1050.0,False,,,,2006.06,190000.0,디젤,자동,흰색투톤,2476.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 익스클루시브,/mycar/mycar_view.php?no=2255285&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255285&gubun=K,False,3499.0,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 익스클루시브,3499.0,False,,,,2023.09 (24년형),57381.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,/mycar/mycar_view.php?no=2255952&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255952&gubun=K,False,3599.0,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,3599.0,False,,,,2023.12 (24년형),59340.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,/mycar/mycar_view.php?no=2255955&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255955&gubun=K,False,3599.0,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,3599.0,False,,,,2023.09 (24년형),67467.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,/mycar/mycar_view.php?no=2255957&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255957&gubun=K,False,3599.0,현대 디 올 뉴 싼타페  2.5 가솔린 터보 AWD 프레스티지,3599.0,False,,,,2023.12 (24년형),60745.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,/mycar/mycar_view.php?no=2256658&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256658&gubun=K,False,3420.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,3420.0,False,,,,2024.07,20273.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,/mycar/mycar_view.php?no=2257211&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257211&gubun=K,False,3550.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,3550.0,False,,,,2023.11 (24년형),34598.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD  캘리그래피,/mycar/mycar_view.php?no=2257268&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257268&gubun=K,False,3720.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD  캘리그래피,3720.0,False,,,,2023.10 (24년형),23666.0,가솔린,자동,검정색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,/mycar/mycar_view.php?no=2253543&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253543&gubun=K,False,3830.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 캘리그래피,3830.0,False,,,,2023.09 (24년형),19832.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,/mycar/mycar_view.php?no=2251630&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251630&gubun=K,True,350.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 2WD 프레스티지,350.0,True,,85.0,61 / 60,2025.08,20.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD  캘리그래피,/mycar/mycar_view.php?no=2255620&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255620&gubun=K,True,300.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD  캘리그래피,300.0,True,300.0,95.0,39 / 60,2024.03,38000.0,가솔린,자동,검정색,2497.0,
현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,/mycar/mycar_view.php?no=2256684&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256684&gubun=K,False,3190.0,현대 디 올 뉴 싼타페 2.5 가솔린 터보 AWD 프레스티지,3190.0,False,,,,2023.10 (24년형),115386.0,가솔린,자동,흰색,2497.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 캘리그래피,/mycar/mycar_view.php?no=2254498&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254498&gubun=K,False,4399.0,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV 2WD 캘리그래피,4399.0,False,,,,2023.11 (24년형),44122.0,가솔린 하이브리드,자동,흰색,1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 캘리그래피,/mycar/mycar_view.php?no=2249880&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249880&gubun=K,True,180.0,현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 캘리그래피,180.0,True,180.0,67.0,59 / 60,2025.06,850.0,가솔린 하이브리드,자동,흰색,1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD 프레스티지,/mycar/mycar_view.php?no=2256879&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256879&gubun=K,False,3790.0,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV 2WD 프레스티지,3790.0,False,,,,2024.01,22385.0,가솔린 하이브리드,자동,기타색상 (크림색),1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV AWD 프레스티지,/mycar/mycar_view.php?no=2257102&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257102&gubun=K,False,4842.0,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV AWD 프레스티지,,False,,,,2024.08,22230.0,가솔린 하이브리드,자동,흰색,1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV AWD 캘리그래피,/mycar/mycar_view.php?no=2226116&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2226116&gubun=K,False,4500.0,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV AWD 캘리그래피,4500.0,False,,,,2024.04,24864.0,가솔린 하이브리드,자동,흰색 (크리미 화이트 펄),1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV AWD  캘리그래피,/mycar/mycar_view.php?no=2255710&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255710&gubun=K,True,200.0,현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV AWD  캘리그래피,200.0,True,200.0,71.0,52 / 60,2025.04,4650.0,가솔린 하이브리드,자동,진회색,1598.0,
현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD  캘리그래피,/mycar/mycar_view.php?no=2254301&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254301&gubun=K,True,200.0,현대 디 올 뉴 싼타페 하이브리드 1.6 터보 HEV 2WD  캘리그래피,200.0,True,200.0,67.0,54 / 60,2025.05,1500.0,가솔린 하이브리드,자동,흰색,1598.0,
현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV 2WD 프레스티지 플러스,/mycar/mycar_view.php?no=2255395&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255395&gubun=K,True,0.0,현대 디 올 뉴 싼타페 하이브리드  1.6 터보 HEV 2WD 프레스..,0.0,True,,66.0,60 / 60,2025.11,6.0,가솔린 하이브리드,자동,흰색,1598.0,
현대 더 뉴 싼타페 2.2 디젤 4WD 프레스티지 5인승,/mycar/mycar_view.php?no=2254953&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254953&gubun=K,False,2899.0,현대 더 뉴 싼타페  2.2 디젤 4WD 프레스티지 5인승,2899.0,False,,,,2022.12 (23년형),129586.0,디젤,자동,갈색,2151.0,
