용도코드,용도명,차종코드,차종명,규모코드,규모명,연도코드,연도,연식구간코드,연식구간명,지표코드,지표명,값
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,1.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0040,7~8년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0050,9~10년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0050,9~10년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0060,11~12년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0005,소형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0010,합계,M0010,검사대수,39581.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0010,합계,M0011,부적합률,16.52
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0020,4년 이하,M0010,검사대수,19940.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0020,4년 이하,M0011,부적합률,10.85
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0030,5~6년,M0010,검사대수,3548.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0030,5~6년,M0011,부적합률,19.67
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0040,7~8년,M0010,검사대수,5381.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0040,7~8년,M0011,부적합률,22.8
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0050,9~10년,M0010,검사대수,7772.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0050,9~10년,M0011,부적합률,21.95
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0060,11~12년,M0010,검사대수,2839.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0060,11~12년,M0011,부적합률,25.22
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0070,13~14년,M0010,검사대수,99.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0070,13~14년,M0011,부적합률,29.29
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0080,15년 이상,M0010,검사대수,2.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0003,중형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0010,합계,M0010,검사대수,68997.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0010,합계,M0011,부적합률,19.47
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0020,4년 이하,M0010,검사대수,24741.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0020,4년 이하,M0011,부적합률,6.66
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0030,5~6년,M0010,검사대수,6883.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0030,5~6년,M0011,부적합률,11.9
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0040,7~8년,M0010,검사대수,13851.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0040,7~8년,M0011,부적합률,26.36
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0050,9~10년,M0010,검사대수,17930.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0050,9~10년,M0011,부적합률,29.39
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0060,11~12년,M0010,검사대수,5391.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0060,11~12년,M0011,부적합률,37.27
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0070,13~14년,M0010,검사대수,201.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,20.4
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0003,승합차,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0010,합계,M0010,검사대수,585774.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0010,합계,M0011,부적합률,27.4
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0020,4년 이하,M0010,검사대수,159730.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0020,4년 이하,M0011,부적합률,20.88
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0030,5~6년,M0010,검사대수,40011.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0030,5~6년,M0011,부적합률,27.43
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0040,7~8년,M0010,검사대수,84488.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0040,7~8년,M0011,부적합률,28.73
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0050,9~10년,M0010,검사대수,73824.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0050,9~10년,M0011,부적합률,30.62
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0060,11~12년,M0010,검사대수,59305.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0060,11~12년,M0011,부적합률,31.61
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0070,13~14년,M0010,검사대수,55346.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0070,13~14년,M0011,부적합률,31.19
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0080,15년 이상,M0010,검사대수,113070.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0080,15년 이상,M0011,부적합률,29.46
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0004,화물차,0001,합계,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0010,합계,M0010,검사대수,7787.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0010,합계,M0011,부적합률,31.77
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0020,4년 이하,M0010,검사대수,3810.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0020,4년 이하,M0011,부적합률,30.47
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0030,5~6년,M0010,검사대수,1195.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0030,5~6년,M0011,부적합률,33.72
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0040,7~8년,M0010,검사대수,1446.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0040,7~8년,M0011,부적합률,31.95
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0050,9~10년,M0010,검사대수,705.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0050,9~10년,M0011,부적합률,33.9
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,314.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,36.62
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,106.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,35.85
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,211.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,26.54
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0004,화물차,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,161415.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,30.61
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,78149.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,21.19
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,15666.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,33.94
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,26623.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0040,7~8년,M0011,부적합률,38.46
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0050,9~10년,M0010,검사대수,19812.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0050,9~10년,M0011,부적합률,40.77
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0060,11~12년,M0010,검사대수,11085.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0060,11~12년,M0011,부적합률,43.29
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0070,13~14년,M0010,검사대수,6229.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0070,13~14년,M0011,부적합률,43.25
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0080,15년 이상,M0010,검사대수,3851.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0080,15년 이상,M0011,부적합률,44.92
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0004,화물차,0005,소형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0010,합계,M0010,검사대수,114456.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0010,합계,M0011,부적합률,29.59
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0020,4년 이하,M0010,검사대수,20496.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0020,4년 이하,M0011,부적합률,28.08
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0030,5~6년,M0010,검사대수,7551.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0030,5~6년,M0011,부적합률,28.22
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0040,7~8년,M0010,검사대수,14198.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0040,7~8년,M0011,부적합률,28.33
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0050,9~10년,M0010,검사대수,14303.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0050,9~10년,M0011,부적합률,29.61
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0060,11~12년,M0010,검사대수,13370.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0060,11~12년,M0011,부적합률,31.27
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0070,13~14년,M0010,검사대수,10803.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0070,13~14년,M0011,부적합률,30.63
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0080,15년 이상,M0010,검사대수,33735.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0080,15년 이상,M0011,부적합률,30.34
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0004,화물차,0003,중형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0010,합계,M0010,검사대수,302116.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0010,합계,M0011,부적합률,24.74
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0020,4년 이하,M0010,검사대수,57275.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0020,4년 이하,M0011,부적합률,17.23
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0030,5~6년,M0010,검사대수,15599.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0030,5~6년,M0011,부적합률,20.03
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0040,7~8년,M0010,검사대수,42221.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0040,7~8년,M0011,부적합률,22.61
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0050,9~10년,M0010,검사대수,39004.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0050,9~10년,M0011,부적합률,25.78
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0060,11~12년,M0010,검사대수,34536.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0060,11~12년,M0011,부적합률,27.95
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0070,13~14년,M0010,검사대수,38208.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,29.37
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,75273.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,28.28
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0004,화물차,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0010,합계,M0010,검사대수,105772.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0010,합계,M0011,부적합률,20.75
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0020,4년 이하,M0010,검사대수,20825.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0020,4년 이하,M0011,부적합률,13.36
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0030,5~6년,M0010,검사대수,7274.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0030,5~6년,M0011,부적합률,18.28
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0040,7~8년,M0010,검사대수,18085.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0040,7~8년,M0011,부적합률,19.54
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0050,9~10년,M0010,검사대수,17905.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0050,9~10년,M0011,부적합률,20.93
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0060,11~12년,M0010,검사대수,13143.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0060,11~12년,M0011,부적합률,22.82
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0070,13~14년,M0010,검사대수,11228.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0070,13~14년,M0011,부적합률,25.39
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0080,15년 이상,M0010,검사대수,17312.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0080,15년 이상,M0011,부적합률,27.17
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0005,특수차,0001,합계,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0010,합계,M0010,검사대수,1.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0010,합계,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0020,4년 이하,M0010,검사대수,1.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0020,4년 이하,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0030,5~6년,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0030,5~6년,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0040,7~8년,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0040,7~8년,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0050,9~10년,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0050,9~10년,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0060,11~12년,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0060,11~12년,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0070,13~14년,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0070,13~14년,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0080,15년 이상,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0080,15년 이상,M0011,부적합률,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0005,특수차,0002,경형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0010,합계,M0010,검사대수,20076.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0010,합계,M0011,부적합률,21.94
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0020,4년 이하,M0010,검사대수,3706.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0020,4년 이하,M0011,부적합률,16.57
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0030,5~6년,M0010,검사대수,1579.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0030,5~6년,M0011,부적합률,20.52
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0040,7~8년,M0010,검사대수,3842.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0040,7~8년,M0011,부적합률,22.2
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0050,9~10년,M0010,검사대수,4707.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0050,9~10년,M0011,부적합률,22.18
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0060,11~12년,M0010,검사대수,2942.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0060,11~12년,M0011,부적합률,24.17
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0070,13~14년,M0010,검사대수,2133.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0070,13~14년,M0011,부적합률,27.05
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0080,15년 이상,M0010,검사대수,1167.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0080,15년 이상,M0011,부적합률,24.08
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0005,특수차,0005,소형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0010,합계,M0010,검사대수,20606.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0010,합계,M0011,부적합률,21.83
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0020,4년 이하,M0010,검사대수,4893.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0020,4년 이하,M0011,부적합률,16.25
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0030,5~6년,M0010,검사대수,1663.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0030,5~6년,M0011,부적합률,21.17
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0040,7~8년,M0010,검사대수,4706.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0040,7~8년,M0011,부적합률,22.97
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0050,9~10년,M0010,검사대수,3790.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0050,9~10년,M0011,부적합률,23.59
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0060,11~12년,M0010,검사대수,1691.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0060,11~12년,M0011,부적합률,24.25
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0070,13~14년,M0010,검사대수,1413.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0070,13~14년,M0011,부적합률,27.32
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0080,15년 이상,M0010,검사대수,2450.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0080,15년 이상,M0011,부적합률,23.71
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0005,특수차,0003,중형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0010,합계,M0010,검사대수,65089.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0010,합계,M0011,부적합률,20.04
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0020,4년 이하,M0010,검사대수,12225.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0020,4년 이하,M0011,부적합률,11.23
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0030,5~6년,M0010,검사대수,4032.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0030,5~6년,M0011,부적합률,16.22
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0040,7~8년,M0010,검사대수,9537.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0040,7~8년,M0011,부적합률,16.78
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0050,9~10년,M0010,검사대수,9408.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0050,9~10년,M0011,부적합률,19.23
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0060,11~12년,M0010,검사대수,8510.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0060,11~12년,M0011,부적합률,22.07
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0070,13~14년,M0010,검사대수,7682.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0070,13~14년,M0011,부적합률,24.58
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0080,15년 이상,M0010,검사대수,13695.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0080,15년 이상,M0011,부적합률,28.05
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0090,기타,M0010,검사대수,0.0
0003,사업용,0005,특수차,0004,대형,Y2024 2024,,0090,기타,M0011,부적합률,0.0
