model_name_list,detail_link,detail_url,rent_yn,list_price_wan,model_name,price_wan,rent_yn_detail,support_money_wan,acquisition_cost_wan,monthly_rent_wan,remain_months,total_months,remain_months_text,year_month,mileage_km,fuel_type,transmission,color,displacement_cc,reg_date,gubun,maker_no,group_no,detail_no,maker_name,group_name,detail_name,fuel_efficiency,drivetrain_type
기아 올 뉴 쏘렌토 2.2 디젤 2WD 노블레스 스페셜,/mycar/mycar_view.php?no=2256314&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256314&gubun=K,False,1690.0,기아 올 뉴 쏘렌토  2.2 디젤 2WD 노블레스 스페셜,1690.0,False,,,,,,,2015.12 (16년형),151516.0,디젤,자동,흰색,2199.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),12.4,FF
기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2257404&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257404&gubun=K,False,1288.0,기아 올 뉴 쏘렌토  2.0 디젤 2WD 프레스티지,1288.0,False,,,,,,,2015.01,137830.0,디젤,자동,흰색투톤,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),13.5,FF
기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2256859&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256859&gubun=K,False,1170.0,기아 올 뉴 쏘렌토  2.0 디젤 2WD 프레스티지,1170.0,False,,,,,,,2015.11 (16년형),137000.0,디젤,자동,기타색상,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),13.5,FF
기아 올 뉴 쏘렌토 2.0 디젤 4WD  프레스티지,/mycar/mycar_view.php?no=2256672&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256672&gubun=K,False,1200.0,기아 올 뉴 쏘렌토 2.0 디젤 4WD  프레스티지,1200.0,False,,,,,,,2015.12 (16년형),150000.0,디젤,자동,검정색,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),12.3,AWD
기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2256327&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256327&gubun=K,False,1000.0,기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,1000.0,False,,,,,,,2014.09 (15년형),145000.0,디젤,자동,흰색,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),13.5,FF
기아 올 뉴 쏘렌토 2.0 디젤 2WD 프레스티지,/mycar/mycar_view.php?no=2252626&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252626&gubun=K,False,1380.0,기아 올 뉴 쏘렌토  2.0 디젤 2WD 프레스티지,1380.0,False,,,,,,,2016.05,96000.0,디젤,자동,기타색상,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),13.5,FF
기아 올 뉴 쏘렌토 2.0 디젤 4WD 노블레스,/mycar/mycar_view.php?no=2252591&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2252591&gubun=K,False,,기아 올 뉴 쏘렌토  2.0 디젤 4WD 노블레스,,False,,,,,,,2015.12 (16년형),132353.0,디젤,자동,흰색,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),11.7,AWD
기아 올 뉴 쏘렌토 2.0 디젤 2WD 노블레스,/mycar/mycar_view.php?no=2251360&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251360&gubun=K,False,1290.0,기아 올 뉴 쏘렌토  2.0 디젤 2WD 노블레스,1290.0,False,,,,,,,2016.12 (17년형),135186.0,디젤,자동,검정색,1995.0,,K,3,69,1619,기아,쏘렌토,올 뉴 쏘렌토 (14~17년),12.9,FF
기아 뉴 쏘렌토R 2.0 디젤 2WD TLX 스페셜,/mycar/mycar_view.php?no=2256600&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256600&gubun=K,False,599.0,기아 뉴 쏘렌토R 2.0 디젤 2WD TLX 스페셜,599.0,False,,,,,,,2013.01,112125.0,디젤,자동,은색,1995.0,,K,3,69,1522,기아,쏘렌토,뉴 쏘렌토R (12~14년),14.4,FF
기아 쏘렌토R 2.0 디젤 2WD  TLX 최고급형,/mycar/mycar_view.php?no=2257249&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257249&gubun=K,False,750.0,기아 쏘렌토R 2.0 디젤 2WD  TLX 최고급형,750.0,False,,,,,,,2011.11 (12년형),80000.0,디젤,자동,흰색,1995.0,,K,3,69,1058,기아,쏘렌토,쏘렌토R (09~12년),15.0,FF
기아 쏘렌토R 2.7 LPi 2WD TLX 최고급형,/mycar/mycar_view.php?no=2247131&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247131&gubun=K,False,520.0,기아 쏘렌토R 2.7 LPi 2WD TLX 최고급형,520.0,False,,,,,,,2009.07 (10년형),159416.0,LPG,자동,은색,2656.0,,K,3,69,1058,기아,쏘렌토,쏘렌토R (09~12년),7.6,FF
기아 쏘울 1.6  4U 코스모,/mycar/mycar_view.php?no=2256348&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256348&gubun=K,False,300.0,기아 쏘울 1.6  4U 코스모,300.0,False,,,,,,,2010.03,167120.0,가솔린,자동,은색,1591.0,,K,3,70,1009,기아,쏘울,쏘울 (08~13년),15.0,FF
기아 쏘울 1.6 2U 쿨,/mycar/mycar_view.php?no=2254572&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254572&gubun=K,False,460.0,기아 쏘울 1.6 2U 쿨,460.0,False,,,,,,,2008.10 (09년형),100419.0,가솔린,자동,진주색,1591.0,,K,3,70,1009,기아,쏘울,쏘울 (08~13년),15.0,FF
기아 쏘울 1.6 U 고급형,/mycar/mycar_view.php?no=2256299&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256299&gubun=K,False,399.0,기아 쏘울  1.6 U 고급형,399.0,False,,,,,,,2010.06,137237.0,가솔린,자동,청색,1591.0,,K,3,70,1009,기아,쏘울,쏘울 (08~13년),15.8,FF
기아 엔터프라이즈 3.0  SL,/mycar/mycar_view.php?no=2257095&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257095&gubun=K,False,150.0,기아 엔터프라이즈 3.0  SL,150.0,False,,,,,,,1997.10,130000.0,가솔린,자동,기타색상,2945.0,,K,3,72,17,기아,엔터프라이즈,엔터프라이즈 (97~02년),8.4,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 7인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2248233&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2248233&gubun=K,True,350.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 7인승 하이리무진 시그니처,,True,350.0,,107.0,59.0,60.0,59 / 60,2025.05,1200.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 3.5 가솔린 9인승 그래비티,/mycar/mycar_view.php?no=2247736&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247736&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 3.5 가솔린 9인승 그래비티,,True,150.0,,69.0,53.0,54.0,53 / 54,2025.04,1000.0,가솔린,자동,진회색,3470.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),9.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2247734&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247734&gubun=K,True,550.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,,True,550.0,,104.0,58.0,60.0,58 / 60,2025.03,1700.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2247729&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2247729&gubun=K,True,450.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,,True,450.0,,103.0,59.0,60.0,59 / 60,2025.04,1600.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 시그니처,/mycar/mycar_view.php?no=2249878&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2249878&gubun=K,True,170.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 시그니처,,True,170.0,,66.0,59.0,60.0,59 / 60,2025.06,850.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,/mycar/mycar_view.php?no=2251393&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251393&gubun=K,True,160.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,,True,160.0,,67.0,60.0,60.0,60 / 60,2025.07,970.0,가솔린 하이브리드,자동,진회색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,/mycar/mycar_view.php?no=2251394&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251394&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,,True,150.0,,71.0,60.0,60.0,60 / 60,2025.08,1000.0,가솔린 하이브리드,자동,진회색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2251395&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251395&gubun=K,True,180.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진 시그니처,,True,180.0,,99.0,59.0,60.0,59 / 60,2025.07,1400.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 노블레스,/mycar/mycar_view.php?no=2251982&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251982&gubun=K,True,170.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 노블레스,,True,170.0,,64.0,58.0,59.0,58 / 59,2025.08 (26년형),1300.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,/mycar/mycar_view.php?no=2251983&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2251983&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,,True,150.0,,70.0,59.0,60.0,59 / 60,2025.08 (26년형),1400.0,가솔린 하이브리드,자동,은색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,/mycar/mycar_view.php?no=2253413&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253413&gubun=K,True,210.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,,True,210.0,,71.0,58.0,60.0,58 / 60,2025.08,1470.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,/mycar/mycar_view.php?no=2253414&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253414&gubun=K,True,200.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 그래비티,,True,200.0,,77.0,47.0,48.0,47 / 48,2025.09 (26년형),1200.0,가솔린 하이브리드,자동,은색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  그래비티,/mycar/mycar_view.php?no=2253415&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253415&gubun=K,True,120.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  그래비티,,True,120.0,,71.0,59.0,60.0,59 / 60,2025.09 (26년형),850.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진  시그니처,/mycar/mycar_view.php?no=2255198&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255198&gubun=K,True,100.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진  시그니처,,True,100.0,,99.0,59.0,60.0,59 / 60,2025.11 (26년형),1300.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진  시그니처,/mycar/mycar_view.php?no=2255199&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255199&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 하이리무진  시그니처,,True,,150.0,95.0,57.0,60.0,57 / 60,2025.09 (26년형),3200.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  프레스티지,/mycar/mycar_view.php?no=2255200&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255200&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  프레스티지,,True,150.0,,57.0,57.0,59.0,57 / 59,2025.10 (26년형),2800.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  그래비티,/mycar/mycar_view.php?no=2255201&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255201&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  그래비티,,True,150.0,,70.0,58.0,60.0,58 / 60,2025.10 (26년형),3000.0,가솔린 하이브리드,자동,흰색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),13.5,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  프레스티지,/mycar/mycar_view.php?no=2255204&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255204&gubun=K,True,150.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승  프레스티지,,True,150.0,,61.0,57.0,60.0,57 / 60,2025.09 (26년형),3700.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 시그니처,/mycar/mycar_view.php?no=2256899&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256899&gubun=K,True,160.0,기아 더 뉴 카니발 4세대 1.6 터보 HEV 9인승 시그니처,,True,160.0,,66.0,56.0,60.0,56 / 60,2025.09,5500.0,가솔린 하이브리드,자동,검정색,1598.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),14.0,FF
기아 더 뉴 카니발 4세대 3.5 가솔린 9인승  그래비티,/mycar/mycar_view.php?no=2256900&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256900&gubun=K,True,0.0,기아 더 뉴 카니발 4세대 3.5 가솔린 9인승  그래비티,,True,,0.0,67.0,54.0,60.0,54 / 60,2025.07,2100.0,가솔린,자동,검정색,3470.0,,K,3,76,2812,기아,카니발,더 뉴 카니발 4세대 (23년~현재),9.0,FF
기아 카니발 4세대 2.2 디젤 9인승 노블레스,/mycar/mycar_view.php?no=2255503&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255503&gubun=K,False,3580.0,기아 카니발 4세대 2.2 디젤 9인승 노블레스,3580.0,False,,,,,,,2021.05,78233.0,디젤,자동,흰색,2151.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),13.1,FF
기아 카니발 4세대 2.2 디젤 9인승 노블레스,/mycar/mycar_view.php?no=2256973&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256973&gubun=K,False,3100.0,기아 카니발 4세대 2.2 디젤 9인승 노블레스,3100.0,False,,,,,,,2020.10 (21년형),46391.0,디젤,자동,검정색,2151.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),13.1,FF
기아 카니발 4세대 2.2 디젤 7인승 노블레스,/mycar/mycar_view.php?no=2254641&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254641&gubun=K,True,92.0,기아 카니발 4세대 2.2 디젤 7인승 노블레스,,True,,92.0,92.0,57.0,60.0,57 / 60,2025.08,9000.0,디젤,자동,검정색,2151.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),12.6,FF
기아 카니발 4세대 2.2 디젤 9인승 프레스티지,/mycar/mycar_view.php?no=2254766&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254766&gubun=K,True,350.0,기아 카니발 4세대 2.2 디젤 9인승 프레스티지,,True,,350.0,83.0,60.0,60.0,60 / 60,2025.07,100.0,디젤,자동,흰색,2151.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),13.1,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진  시그니처,/mycar/mycar_view.php?no=2257340&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2257340&gubun=K,False,3899.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진  시그니처,3899.0,False,,,,,,,2022.11 (23년형),64975.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2253871&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2253871&gubun=K,False,4190.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4190.0,False,,,,,,,2022.08 (23년형),33786.0,가솔린,자동,검정색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2254162&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254162&gubun=K,False,4330.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4330.0,False,,,,,,,2022.10 (23년형),31201.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2254428&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254428&gubun=K,False,4290.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4290.0,False,,,,,,,2023.06,29191.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2254505&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254505&gubun=K,False,4099.0,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,4099.0,False,,,,,,,2021.09 (22년형),25442.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.4,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2254537&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254537&gubun=K,False,4190.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4190.0,False,,,,,,,2022.01,37712.0,가솔린,자동,검정색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2254720&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2254720&gubun=K,False,4180.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4180.0,False,,,,,,,2022.06 (23년형),31100.0,가솔린,자동,검정색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2255862&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255862&gubun=K,False,4899.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4899.0,False,,,,,,,2024.02 (23년형),866.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2255180&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255180&gubun=K,False,4350.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4350.0,False,,,,,,,2023.05,43191.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2255371&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2255371&gubun=K,False,3999.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,3999.0,False,,,,,,,2022.06 (23년형),55829.0,가솔린,자동,검정색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2256100&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256100&gubun=K,False,3770.0,기아 카니발 4세대 3.5 가솔린 7인승 하이리무진 시그니처,3770.0,False,,,,,,,2021.05,47485.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.4,FF
기아 카니발 4세대 2.2 디젤 7인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2256390&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256390&gubun=K,False,4990.0,기아 카니발 4세대 2.2 디젤 7인승 하이리무진 시그니처,4990.0,False,,,,,,,2023.03,44724.0,디젤,자동,검정색,2151.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),11.0,FF
기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,/mycar/mycar_view.php?no=2256458&gubun=K,https://bobaedream.co.kr/mycar/mycar_view.php?no=2256458&gubun=K,False,4000.0,기아 카니발 4세대 3.5 가솔린 9인승 하이리무진 시그니처,4000.0,False,,,,,,,2021.08 (22년형),42630.0,가솔린,자동,흰색,3470.0,,K,3,76,2327,기아,카니발,카니발 4세대 (20~23년),8.7,FF
