brand,model,year,price_krw,mileage_km,fuel_type,transmission,body_type,displacement_cc,link
벤츠,9세대  E350 4매틱 -,2013,20000000.0,38921,가솔린,자동,,3498306,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249563&gubun=I
벤츠,6세대  S65L AMG 세부등급,2016,,90372,가솔린,자동,,5980,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251804&gubun=I
벤츠,7세대  S580L 4매틱 -,2022,,49750,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251805&gubun=I
벤츠,마이바흐 2세대  S680 4매틱 -,2025,,992,가솔린,자동,,5980630,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251806&gubun=I
벤츠,7세대  S580e 4매틱 -,2023,,22003,가솔린,자동,,2999510,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252568&gubun=I
벤츠,6세대  S560L 4매틱 -,2018,,149619,가솔린,자동,,3982469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254056&gubun=I
벤츠,4세대  A45 AMG 4매틱+  해치백 -,2022,,13253,가솔린,자동,,1991387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254553&gubun=I
벤츠,7세대  S400 d 4매틱 -,2022,,88234,디젤,자동,,2925330,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254704&gubun=I
벤츠,1세대  GLC 220d 4매틱 -,2022,,37965,디젤,자동,,1950194,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254878&gubun=I
벤츠,6세대  S400L 4매틱 -,2015,,149232,가솔린,자동,,2996333,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255215&gubun=I
벤츠,3세대  G63 AMG 마누팍투어,2023,,15000,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247168&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2023,,16000,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247169&gubun=I
벤츠,4세대 C220 d  아방가르드,2019,17000000.0,91500,디젤,자동,,1950194,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257303&gubun=I
벤츠,9세대  E200 엘레강스,2014,22500000.0,9600,가솔린,자동,,1991184,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256903&gubun=I
벤츠,3세대  CLS53 AMG 4매틱+ -,2023,93900000.0,3008,가솔린,자동,,2999435,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252203&gubun=I
벤츠,3세대  GLS 580 4매틱 -,2021,,35700,가솔린,자동,,3982489,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257290&gubun=I
벤츠,마이바흐 1세대  S500 4매틱 -,2017,,89000,가솔린,자동,,4663455,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251508&gubun=I
벤츠,7세대  S350 d -,2022,,40700,디젤,자동,,2925286,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257088&gubun=I
벤츠,2세대  CLA250 4매틱 -,2025,51900000.0,446,가솔린,자동,,1991224,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255590&gubun=I
벤츠,CLE200 쿠페 -,2025,,470,가솔린,자동,,1999204,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255591&gubun=I
벤츠,GLB35 AMG 4매틱 -,2025,,98,가솔린,자동,,1991306,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257251&gubun=I
벤츠,3세대  G63 AMG -,2021,,40383,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245231&gubun=I
벤츠,5세대  SL65 AMG -,2006,,83000,가솔린,자동,,5980612,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248839&gubun=I
벤츠,6세대  S63L AMG 4매틱 -,2015,47900000.0,99931,가솔린,자동,,5461585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249624&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2025,,1412,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254190&gubun=I
벤츠,3세대  G580 EQ -,2025,,6666,전기,자동,,308587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257042&gubun=I
벤츠,6세대  S500L -,2014,,81949,가솔린,자동,,4663455,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256200&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2022,73500000.0,60000,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249932&gubun=I
벤츠,스프린터 3세대  319 CDI -,2023,75500000.0,59370,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251326&gubun=I
벤츠,스프린터 3세대  319 CDI -,2021,79500000.0,61964,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253264&gubun=I
벤츠,스프린터 3세대  319 CDI -,2021,85000000.0,57212,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2233793&gubun=I
벤츠,스프린터 3세대  519 CDI L,2022,119000000.0,24542,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255489&gubun=I
벤츠,스프린터 3세대  519 CDI L,2022,125000000.0,20383,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256408&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2022,,31000,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256690&gubun=I
벤츠,2세대  G63 AMG 크레이지컬러 에디션,2015,,83700,가솔린,자동,,5461544,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256983&gubun=I
벤츠,스프린터 3세대  519 CDI L,2019,69500000.0,10175,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250898&gubun=I
벤츠,스프린터 3세대  519 CDI L,2021,93500000.0,18630,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252092&gubun=I
벤츠,10세대 E350 4매틱 아방가르드,2022,1000000.0,34980,가솔린,자동,,1991299,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248133&gubun=I
벤츠,마이바흐 2세대  S680 4매틱 -,2023,,40350,가솔린,자동,,5980630,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255511&gubun=I
벤츠,3세대  G500 -,2019,,65930,가솔린,자동,,3982421,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257208&gubun=I
벤츠,AMG GT 1세대  4도어 43 4매틱+ -,2023,23000000.0,8410,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256296&gubun=I
벤츠,6세대  S63 AMG 4매틱 카브리올레 -,2017,,68067,가솔린,자동,,5461585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257261&gubun=I
벤츠,마이바흐 2세대  S680 4매틱 -,2022,,22478,가솔린,자동,,5980630,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2170001&gubun=I
벤츠,2세대  GLS 500 4매틱 -,2018,,77000,가솔린,자동,,4663455,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2242748&gubun=I
벤츠,6세대  S450L 4매틱 -,2019,,28000,가솔린,자동,,2996367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2243040&gubun=I
벤츠,3세대  G63 AMG -,2022,,12000,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245389&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2021,,2600,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245391&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2021,,70800,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2247698&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2022,,59000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2243638&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2022,,67000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249775&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2021,,51000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250656&gubun=I
벤츠,7세대  S500L 4매틱 -,2021,,46200,가솔린,자동,,2999435,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250933&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2023,,24600,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251271&gubun=I
벤츠,7세대  S500L 4매틱 -,2021,,66000,가솔린,자동,,2999435,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251431&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2024,,15200,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251537&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2025,,4816,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249550&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2023,,28300,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252200&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 메트로폴리탄 나이트워크,2022,,31000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252280&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2025,,5324,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253255&gubun=I
벤츠,3세대  V220 d 4매틱 -,2024,,5294,디젤,자동,,1950,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251327&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2023,,19544,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253507&gubun=I
벤츠,6세대  S450L 4매틱 -,2019,,148086,가솔린,자동,,2996367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254834&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2024,,26387,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254832&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2022,,68300,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2166119&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2023,,28100,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256845&gubun=I
벤츠,마이바흐   GLS 600 4매틱 마누팍투어,2024,,5800,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256846&gubun=I
벤츠,7세대  S500L 4매틱 -,2022,,33441,가솔린,자동,,2999435,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255502&gubun=I
벤츠,2세대  GLC300 4매틱 AMG 라인,2025,,11,가솔린,자동,,1968258,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255631&gubun=I
벤츠,4세대  A45 AMG 4매틱+  해치백 -,2023,56000000.0,6066,가솔린,자동,,1991387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255945&gubun=I
벤츠,AMG GT  4도어 43 4매틱+ -,2021,,47000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2225308&gubun=I
벤츠,3세대  G63 AMG -,2021,149000000.0,67000,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245454&gubun=I
벤츠,11세대  E300 4매틱 익스클루시브,2025,990000.0,12000,가솔린,자동,,1999258,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254414&gubun=I
벤츠,2세대 GLE 300d 4매틱,2024,0.0,50000,디젤,자동,,1993269,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254842&gubun=I
벤츠,GLB250 4매틱,2023,0.0,33000,가솔린,자동,,1991224,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246899&gubun=I
벤츠,11세대  E300 4매틱 AMG 라인,2024,1670000.0,30000,가솔린,자동,,1999258,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248734&gubun=I
벤츠,3세대 CLS450 4매틱,2023,0.0,40000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246476&gubun=I
벤츠,3세대 GLS 580 4매틱,2024,2000000.0,15000,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244364&gubun=I
벤츠,10세대  E450 4매틱 익스클루시브,2023,100000.0,16000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2229074&gubun=I
벤츠,10세대  E350 4매틱 아방가르드,2022,100000.0,25000,하이브리드(가솔린/전기),자동,,1991299,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2230271&gubun=I
벤츠,10세대 E250 익스클루시브,2023,990000.0,20000,가솔린,자동,,1991211,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2236864&gubun=I
벤츠,3세대  G63 AMG,2021,170000000.0,77000,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249492&gubun=I
벤츠,7세대 S580L 4매틱,2022,75000000.0,42000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250433&gubun=I
벤츠,7세대 S350 d,2022,6000000.0,45000,디젤,자동,,2925286,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251524&gubun=I
벤츠,2세대  GLE 450 4매틱 -,2020,,88569,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255241&gubun=I
벤츠,AMG GT 1세대  4도어 63 S 4매틱+ -,2021,,43460,가솔린,자동,,3982639,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255443&gubun=I
벤츠,6세대  S63 AMG 4매틱 카브리올레 -,2017,83900000.0,81126,가솔린,자동,,5461585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254746&gubun=I
벤츠,6세대  S63L AMG 4매틱+ -,2017,,35000,가솔린,자동,,3982612,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2129827&gubun=I
벤츠,7세대  S580L 4매틱 -,2021,89500000.0,86821,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257156&gubun=I
벤츠,스프린터 3세대  519 CDI L,2020,79000000.0,24500,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2246496&gubun=I
벤츠,7세대  S500L 4매틱 -,2023,102000000.0,29650,가솔린,자동,,2999435,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256204&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2021,,105000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2250307&gubun=I
벤츠,2세대  GLC 43 AMG 4매틱 -,2024,81000000.0,7633,가솔린,자동,,1991421,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252900&gubun=I
벤츠,6세대  S63L AMG 4매틱 -,2016,60000000.0,53790,가솔린,자동,,5461585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254023&gubun=I
벤츠,7세대  S580L 4매틱 -,2022,110000000.0,41900,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255727&gubun=I
벤츠,7세대  S450L 4매틱 -,2023,,42000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257198&gubun=I
벤츠,11세대 E200 아방가르드,2024,4000000.0,15000,가솔린,자동,,1999204,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257193&gubun=I
벤츠,스프린터 3세대  319 CDI -,2020,,19000,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2155732&gubun=I
벤츠,스프린터 3세대  319 CDI -,2025,,19,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2242922&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2025,,19,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245223&gubun=I
벤츠,3세대  V300 d 4매틱 -,2025,,26,디젤,자동,,1950237,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248462&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2025,,39,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252574&gubun=I
벤츠,스프린터 3세대  319 CDI -,2025,,19,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254218&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2025,,37,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255105&gubun=I
벤츠,4세대  A220 세단 -,2024,,8300,가솔린,자동,,1991190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257174&gubun=I
벤츠,2세대  GLE 450 4매틱 -,2025,125000000.0,726,가솔린,자동,,2998381,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257153&gubun=I
벤츠,마이바흐 2세대  S580 4매틱 -,2021,,30635,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252688&gubun=I
벤츠,3세대  G63 AMG 마누팍투어,2022,,11234,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256373&gubun=I
벤츠,마이바흐 EQS  680 SUV -,2025,,930,전기,자동,,308658,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256252&gubun=I
벤츠,스프린터 3세대  319 CDI -,2022,,61821,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2254511&gubun=I
벤츠,스프린터 3세대  319 CDI -,2022,,52000,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2245330&gubun=I
벤츠,3세대  V300 d -,2021,,138136,디젤,자동,,1950237,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2253226&gubun=I
벤츠,3세대  매트리스 2.0 -,2020,,30000,가솔린,자동,,1991208,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252175&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2023,,22100,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2251213&gubun=I
벤츠,스프린터 3세대  319 CDI -,2021,,72000,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2249645&gubun=I
벤츠,3세대  CLS450 4매틱 AMG 라인,2019,,105000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2248060&gubun=I
벤츠,스프린터 2세대  3.0 디젤 -,2018,,57000,디젤,자동,,2987,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2236327&gubun=I
벤츠,스프린터 3세대  519 CDI 엑스트라 L,2022,,19000,디젤,자동,,2987190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2244880&gubun=I
벤츠,3세대  G63 AMG 마누팍투어,2022,,31000,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257067&gubun=I
벤츠,2세대  GLE 400d 4매틱 쿠페,2023,87000000.0,47500,디젤,자동,,2925330,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257082&gubun=I
벤츠,3세대  GLS 400 d 4매틱 -,2022,,102000,디젤,자동,,2925330,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255064&gubun=I
벤츠,7세대  S350 d 4매틱 -,2025,,2781,디젤,자동,,2989313,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255070&gubun=I
벤츠,7세대  S450 d 4매틱 -,2024,,22000,가솔린,자동,,2989367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255071&gubun=I
벤츠,7세대  S350 d 4매틱 -,2025,,13782,디젤,자동,,2989313,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255072&gubun=I
벤츠,GLB250 4매틱 -,2023,,32957,가솔린,자동,,1991224,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255110&gubun=I
벤츠,7세대  S400 d 4매틱 -,2021,,57161,디젤,자동,,2925330,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255112&gubun=I
벤츠,4세대  C200 카브리올레 -,2020,,55533,가솔린,자동,,1991204,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255114&gubun=I
벤츠,SL43 AMG -,2025,,428,가솔린,자동,,1991421,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255321&gubun=I
벤츠,3세대  G580 EQ -,2025,,1212,전기,자동,,308587,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255762&gubun=I
벤츠,7세대  S450L 4매틱 -,2022,,59833,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255901&gubun=I
벤츠,7세대  S350 d 4매틱 -,2025,,5311,디젤,자동,,2989313,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255902&gubun=I
벤츠,6세대  S560L 4매틱 -,2020,41500000.0,195608,가솔린,자동,,3982469,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255013&gubun=I
벤츠,3세대  GLS 580 4매틱 -,2021,97000000.0,41239,가솔린,자동,,3982489,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255948&gubun=I
벤츠,마이바흐 1세대  S500 4매틱 -,2016,32500000.0,214217,가솔린,자동,,4663455,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256225&gubun=I
벤츠,GLA 45 AMG 4매틱+ -,2022,,3738,가솔린,자동,,1991387,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257026&gubun=I
벤츠,7세대 S450L 4매틱,2023,26000000.0,43800,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257025&gubun=I
벤츠,GLB35 AMG 4매틱 -,2025,,11800,가솔린,자동,,1991306,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256960&gubun=I
벤츠,마이바흐 1세대 S500 4매틱,2016,45000000.0,215000,가솔린,자동,,4663455,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257011&gubun=I
벤츠,10세대 E250 익스클루시브,2022,17600000.0,28641,가솔린,자동,,1991211,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2257009&gubun=I
벤츠,3세대  G63 AMG 마누팍투어,2022,,24300,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256961&gubun=I
벤츠,3세대  G63 AMG -,2024,,6400,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256086&gubun=I
벤츠,1세대  GLC 43 AMG 4매틱 -,2022,,18863,가솔린,자동,,2996390,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256965&gubun=I
벤츠,7세대  AMG S63 E 퍼포먼스 4매틱 -,2025,,7900,가솔린 하이브리드,자동,,3982802,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256930&gubun=I
벤츠,AMG GT 1세대 4도어 43 4매틱+,2022,79990000.0,31365,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256950&gubun=I
벤츠,9세대  E300 아방가르드,2016,17900000.0,35000,가솔린,자동,,3498252,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256939&gubun=I
벤츠,10세대  E350 4매틱 아방가르드,2021,43500000.0,48600,가솔린,자동,,1991299,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256629&gubun=I
벤츠,6세대  S63L AMG 4매틱 세부등급,2016,57500000.0,61216,가솔린,자동,,5461,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256882&gubun=I
벤츠,190  E 2.0 -,1989,15000000.0,236000,가솔린,수동,,1997122,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255047&gubun=I
벤츠,10세대  E350 4매틱 AMG 라인,2022,,41900,가솔린,자동,,1991299,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256896&gubun=I
벤츠,5세대  S350,2006,15000000.0,2000000,가솔린,자동,,5462272,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256892&gubun=I
벤츠,2세대  GLE 450 4매틱 -,2025,,5427,가솔린,자동,,2998381,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255903&gubun=I
벤츠,6세대  S65L AMG -,2016,58000000.0,104300,가솔린,자동,,5980630,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2252199&gubun=I
벤츠,3세대  G63 AMG 에디션,2021,,75600,가솔린,자동,,3982585,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256874&gubun=I
벤츠,9세대  E300 아방가르드,2012,8000000.0,160000,가솔린,자동,,3498252,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256872&gubun=I
벤츠,7세대  S450L 4매틱 -,2021,,31000,가솔린,자동,,2999367,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256847&gubun=I
벤츠,2세대  G63 AMG -,2017,,86784,가솔린,자동,,5461571,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256854&gubun=I
벤츠,6세대  S400L d 4매틱 -,2017,47800000.0,128126,디젤,자동,,2925340,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255223&gubun=I
벤츠,11세대  E220 d 4매틱 익스클루시브,2024,65500000.0,17000,디젤,자동,,1993197,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255951&gubun=I
벤츠,4세대  C220 d 4매틱 -,2015,,124940,디젤,자동,,2143170,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256853&gubun=I
벤츠,스프린터 3세대  319 CDI -,2025,,23,디젤,자동,,1950190,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255805&gubun=I
벤츠,1세대  GLE 350d 4매틱 프리미엄,2016,25500000.0,123000,디젤,자동,,2987258,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256835&gubun=I
벤츠,3세대  GLS 580 4매틱 -,2024,,14974,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256676&gubun=I
벤츠,7세대 S580L 4매틱,2022,89900000.0,106000,가솔린,자동,,3982503,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256669&gubun=I
벤츠,CLE450 4매틱 쿠페,2024,43000000.0,11300,가솔린 하이브리드,자동,,2999381,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256665&gubun=I
벤츠,EQC 400 4매틱,2020,38000000.0,67807,전기,자동,,230408,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256649&gubun=I
벤츠,10세대  E250 익스클루시브,2023,,19900,가솔린,자동,,1991211,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256632&gubun=I
벤츠,7세대  S400 d 4매틱 -,2023,112000000.0,42047,디젤,자동,,2925330,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2255507&gubun=I
벤츠,마이바흐   GLS 600 4매틱 -,2023,,25000,가솔린,자동,,3982557,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256605&gubun=I
벤츠,2세대  GLC300 4매틱 AMG 라인,2023,,34000,가솔린,자동,,1999258,https://www.bobaedream.co.kr/mycar/mycar_view.php?no=2256592&gubun=I
