origin,maker_code,model_code,generation_code,grade_code,grade_name,grade_volume,term_code,term_name,term_volume
K,8,781,1303,9207,19.5톤 8X4(450마력),0,,,
K,8,781,1303,9212,트랙터,0,,,
K,8,781,1303,9213,풀카고,0,,,
K,8,781,1303,16188,8톤 덤프 4X2(320마력),0,,,
K,8,781,1303,16189,15톤 덤프 6X2(390마력),0,,,
K,8,781,1303,16190,15톤 덤프 6X2(400마력),0,,,
K,8,781,1303,16191,압착진개,0,,,
K,8,781,1303,16192,압축진개,0,,,
K,8,781,1303,16193,냉장탑차,0,,,
K,8,781,1303,16194,바가지차,0,,,
K,8,781,1303,16195,보냉탑차,0,,,
K,8,781,1303,16196,사다리차,0,,,
K,8,781,1303,16197,셀프로더,0,,,
K,8,781,1303,16198,언더리프트,0,,,
K,8,781,1303,16199,음식물수거,0,,,
K,8,781,1303,16200,진개덤프,0,,,
K,8,781,1303,16201,집게차,0,,,
K,8,781,1303,16202,크레인,0,,,
K,8,781,1303,16203,카케리어,0,,,
K,8,781,1303,16204,활어차,0,,,
K,8,781,1303,16205,믹서,0,,,
K,8,781,1303,16206,암롤,0,,,
K,8,781,1303,16207,고소작업차,0,,,
K,8,781,1303,16208,내장탑차,0,,,
K,8,781,1303,16209,냉동탑차,0,,,
K,8,781,1303,16210,렉카,0,,,
K,8,781,1303,16211,버큠로리,0,,,
K,8,781,1303,16212,살수차,0,,,
K,8,781,1303,16213,윙바디,0,,,
K,8,781,1303,16214,익스탑차,0,,,
K,8,781,1303,16215,탱크로리,0,,,
K,8,781,1303,16216,파워게이트,0,,,
K,8,132,122,4770,0.8,0,,,
K,8,132,122,4766,0.8 밴,0,,,
K,8,133,1304,8303,4.5톤 데이캡(280마력),0,,,
K,8,133,1304,16219,4.5톤 슬리퍼캡(251마력),0,,,
K,8,133,1304,8305,덤프,0,,,
K,8,133,1304,16220,4.5톤 슬리퍼캡(260마력),0,,,
K,8,133,1304,16221,4.5톤 슬리퍼캡(280마력),0,,,
K,8,133,1304,16222,4.5톤 세미슬리퍼캡(251마력),0,,,
K,8,133,1304,16223,4.5톤 세미슬리퍼캡(260마력),0,,,
K,8,133,1304,16224,4.5톤 세미슬리퍼캡(280마력),0,,,
K,8,133,1304,16226,5톤 슬리퍼캡(251마력),0,,,
K,8,133,1304,16225,5톤 데이캡(280마력),0,,,
K,8,133,1304,16227,5톤 슬리퍼캡(260마력),0,,,
K,8,133,1304,16228,5톤 슬리퍼캡(280마력),0,,,
K,8,133,1304,16229,5톤 세미슬리퍼캡(251마력),0,,,
K,8,133,1304,16230,5톤 세미슬리퍼캡(260마력),0,,,
K,8,133,1304,16231,5톤 세미슬리퍼캡(280마력),0,,,
K,8,133,1304,16232,8톤 슬리퍼캡(280마력),1,35653.0,장축,1.0
K,8,133,1304,16232,8톤 슬리퍼캡(280마력),1,35654.0,초장축,0.0
K,8,133,1304,16232,8톤 슬리퍼캡(280마력),1,35655.0,초장축플러스,0.0
K,8,133,1304,16232,8톤 슬리퍼캡(280마력),1,35656.0,극초장축,0.0
K,8,133,1304,16232,8톤 슬리퍼캡(280마력),1,35657.0,극초장축플러스,0.0
K,8,133,1304,16233,8.5톤 데이캡(280마력),0,,,
K,8,133,1304,16234,8.5톤 슬리퍼캡(320마력),0,,,
K,8,133,1304,16235,8.5톤 세미슬리퍼캡(320마력),0,,,
K,8,133,1304,16236,9.5톤 6X4 데이캡(320마력),0,,,
K,8,133,1304,16237,9.5톤 4X2 슬리퍼캡(320마력),0,,,
K,8,133,1304,16238,9.5톤 6X4 슬리퍼캡(320마력),0,,,
K,8,133,1304,16239,9.5톤 6X4 슬리퍼캡(340마력),0,,,
K,8,133,1304,16240,9.5톤 6X4 세미슬리퍼캡(320마력),0,,,
K,8,133,1304,16241,9.5톤 6X4 세미슬리퍼캡(340마력),0,,,
K,8,133,1304,16242,11톤 6X4 슬리퍼캡(420마력),0,,,
K,8,133,1304,16243,11.5톤 6X4 슬리퍼캡(410마력),0,,,
K,8,133,1304,16244,11.5톤 6X4 슬리퍼캡(420마력),0,,,
K,8,133,1304,16245,14톤 6X4 슬리퍼캡(390마력),0,,,
K,8,133,1304,16246,14톤 6X4 슬리퍼캡(410마력),0,,,
K,8,133,1304,16247,14톤 6X4 슬리퍼캡(420마력),0,,,
K,8,133,1304,16248,15.5톤 6X4 슬리퍼캡(410마력),0,,,
K,8,133,1304,16249,16톤 6X4 데이캡(420마력),0,,,
K,8,133,1304,16250,16톤 6X4 슬리퍼캡(410마력),0,,,
K,8,133,1304,16251,16톤 6X4 슬리퍼캡(420마력),0,,,
K,8,133,1304,16252,16톤 6X4 세미슬리퍼캡(410마력),0,,,
K,8,133,1304,16253,16톤 6X4 세미슬리퍼캡(420마력),0,,,
K,8,133,1304,16254,16.5톤 6X4 데이캡(460마력),0,,,
K,8,133,1304,16255,16.5톤 6X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16256,16.5톤 6X4 슬리퍼캡(460마력),0,,,
K,8,133,1304,16257,17톤 6X4 세미슬리퍼캡(410마력),0,,,
K,8,133,1304,16258,17톤 6X4 세미슬리퍼캡(440마력),0,,,
K,8,133,1304,16259,18톤 6X4 데이캡(460마력),0,,,
K,8,133,1304,16260,18톤 6X4 슬리퍼캡(460마력),0,,,
K,8,133,1304,16261,18톤 6X4 세미슬리퍼캡(440마력),0,,,
K,8,133,1304,16262,18톤 6X4 세미슬리퍼캡(450마력),0,,,
K,8,133,1304,16263,18톤 8X4 슬리퍼캡(480마력),0,,,
K,8,133,1304,16264,18톤 8X4 슬리퍼캡(560마력),0,,,
K,8,133,1304,16265,19톤 8X4 데이캡(480마력),0,,,
K,8,133,1304,16266,19톤 8X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16267,19톤 8X4 슬리퍼캡(450마력),0,,,
K,8,133,1304,16268,19톤 8X4 슬리퍼캡(480마력),0,,,
K,8,133,1304,16269,19톤 8X4 슬리퍼캡(560마력),0,,,
K,8,133,1304,16270,19.5톤 8X4 데이캡(480마력),0,,,
K,8,133,1304,16271,19.5톤 8X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16272,19.5톤 8X4 슬리퍼캡(450마력),0,,,
K,8,133,1304,16273,19.5톤 8X4 슬리퍼캡(480마력),0,,,
K,8,133,1304,16274,21톤 8X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16275,21톤 8X4 슬리퍼캡(460마력),0,,,
K,8,133,1304,16276,22.5톤 8X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16277,22.5톤 8X4 세미슬리퍼캡(440마력),0,,,
K,8,133,1304,16278,22.5톤 8X4 슬리퍼캡(450마력),0,,,
K,8,133,1304,16279,22.5톤 8X4 세미슬리퍼캡(450마력),0,,,
K,8,133,1304,16280,22.5톤 8X4 슬리퍼캡(460마력),0,,,
K,8,133,1304,16281,22.5톤 8X4 세미슬리퍼캡(460마력),0,,,
K,8,133,1304,16282,23.5톤 8X4 데이캡(460마력),0,,,
K,8,133,1304,16283,23.5톤 8X4 슬리퍼캡(440마력),0,,,
K,8,133,1304,16284,23.5톤 8X4 슬리퍼캡(460마력),0,,,
K,8,133,1304,16285,24톤 8X4 데이캡(420마력),0,,,
K,8,133,1304,16286,24톤 8X4 데이캡(460마력),0,,,
K,8,133,1304,16287,24톤 8X4 세미슬리퍼캡(410마력),0,,,
K,8,133,1304,16288,24톤 8X4 세미슬리퍼캡(420마력),0,,,
K,8,133,1304,16289,25톤 10X4 데이캡(480마력),0,,,
K,8,133,1304,16290,25톤 10X4 슬리퍼캡(480마력),0,,,
K,8,133,1304,16291,25톤 10X4 슬리퍼캡(560마력),0,,,
K,8,133,1304,16292,25톤 10X4 세미슬리퍼캡(440마력),0,,,
K,8,133,1304,16293,25톤 10X4 세미슬리퍼캡(450마력),0,,,
K,8,133,1304,16294,25톤 10X4 로우돔슬리퍼캡(440마력),0,,,
K,8,133,1304,16295,25톤 10X4 로우돔슬리퍼캡(450마력),0,,,
K,8,133,1304,16296,25톤 10X4 로우돔슬리퍼캡(560마력),0,,,
K,8,133,1304,16297,트랙터 4X2 로우돔슬리퍼캡(440마력),0,,,
K,8,133,1304,16298,트랙터 4X2 로우돔슬리퍼캡(480마력),0,,,
K,8,133,1304,8304,트랙터 6X2 슬리퍼캡(480마력),0,,,
K,8,133,1304,16299,트랙터 6X2 슬리퍼캡(560마력),0,,,
K,8,133,1304,16300,트랙터 6X2 로우돔슬리퍼캡(440마력),0,,,
K,8,133,1304,16301,트랙터 6X2 로우돔슬리퍼캡(450마력),0,,,
K,8,133,1304,16302,트랙터 6X2 로우돔슬리퍼캡(560마력),0,,,
K,8,133,1304,16303,트랙터 6X4 슬리퍼캡(480마력),0,,,
K,8,133,1304,16304,트랙터 6X4 슬리퍼캡(560마력),0,,,
K,8,133,1304,16305,트랙터 6X4 로우돔슬리퍼캡(440마력),0,,,
K,8,133,1304,16306,트랙터 6X4 로우돔슬리퍼캡(450마력),0,,,
K,8,133,1304,16307,트랙터 6X4 로우돔슬리퍼캡(560마력),0,,,
K,8,133,1304,16308,크레인,0,,,
K,8,133,1304,16309,진개덤프,0,,,
K,8,133,1304,16310,암롤,0,,,
K,8,133,1304,16311,압축진개,0,,,
K,8,133,1304,16312,윙바디,0,,,
K,8,133,1304,16313,냉동윙바디,0,,,
K,8,133,1304,16314,냉장윙바디,0,,,
K,8,133,1304,16315,보냉윙바디,0,,,
K,8,133,1304,16316,보온윙바디,0,,,
K,8,133,1304,16317,내장탑차,0,,,
K,8,133,1304,16318,익스탑,0,,,
K,8,133,1304,16319,냉동탑차,0,,,
K,8,133,1304,16320,냉장탑차,0,,,
K,8,133,1304,16321,익스냉장탑차,0,,,
K,8,133,1304,16322,익스냉동탑차,0,,,
K,8,133,1304,16323,보냉탑차,0,,,
K,8,133,1304,16324,보온탑차,0,,,
K,8,133,1304,16325,광고탑차,0,,,
K,8,133,1304,16326,활어차,0,,,
K,8,133,1304,16327,바가지차,0,,,
K,8,133,1304,16328,사다리차,0,,,
K,8,133,1304,16329,오가트레인,0,,,
K,8,133,1304,16330,집게차,0,,,
K,8,133,1304,16331,카고크레인,0,,,
K,8,133,1304,16332,활선차,0,,,
K,8,133,1304,16333,파워게이트,0,,,
K,8,133,1304,16334,셀프로더,0,,,
K,8,133,1304,16335,언더리프트,0,,,
K,8,133,1304,16336,카캐리어,0,,,
K,8,133,1304,16337,롤온,0,,,
K,8,133,1304,16338,압착진개,0,,,
K,8,133,1304,16339,음식물수거,0,,,
K,8,133,1304,16340,LPG탱크로리,0,,,
K,8,133,1304,16341,버큠로리,0,,,
K,8,133,1304,16342,사료운반차,0,,,
K,8,133,1304,16343,살수차,0,,,
K,8,133,1304,16344,이동방제차,0,,,
K,8,133,1304,16345,LPG트레일러,0,,,
K,8,133,1304,16346,LNG트레일러,0,,,
K,8,133,1304,16347,곡물트레일러,0,,,
K,8,133,1304,16348,덤프트레일러,0,,,
K,8,133,1304,16349,로우베드,0,,,
K,8,133,1304,16350,릴리리,0,,,
K,8,133,1304,16351,벌크시멘트트레일러,0,,,
K,8,133,1304,16352,윙트레일러,0,,,
K,8,133,1304,16353,유류트레일러,0,,,
K,8,133,1304,16354,액상트레일러,0,,,
K,8,133,1304,16355,평판트레일러,0,,,
K,8,133,1304,16356,레미콘,0,,,
K,8,134,108,4810,1.8 DOHC,0,,,
K,8,134,108,1122,1.8 SOHC,0,,,
K,8,134,108,9441,1.8 MPFi,0,,,
K,8,134,108,4812,2.0 DOHC,0,,,
K,8,134,108,4811,2.0 SOHC,0,,,
K,8,134,108,9442,2.0 MPFi,0,,,
K,8,134,109,4798,1.8 SOHC,1,,,
K,8,134,109,5688,1.8 DOHC,0,,,
K,8,134,109,15623,1.8 MPFi,1,,,
K,8,134,109,4799,1.9 SOHC,0,,,
K,8,134,109,4800,1.9 DOHC,0,,,
K,8,134,109,7006,2.0 SOHC,0,,,
K,8,134,109,7012,2.0 DOHC,0,,,
K,8,134,109,7015,2.0 MPFi,0,,,
K,8,134,2473,16368,1.5,0,,,
K,8,134,2473,16370,1.9,0,,,
K,8,134,2473,16369,2.0,0,,,
K,26,135,1604,12526,1.5 디젤,0,,,
K,26,135,1604,11812,1.6,1,25188.0,PE,0.0
K,26,135,1604,11812,1.6,1,36460.0,PE 스타일팩,0.0
K,26,135,1604,11812,1.6,1,25189.0,SE,1.0
K,26,135,1604,11812,1.6,1,25191.0,SE 플러스,0.0
K,26,135,1604,11812,1.6,1,26081.0,SE 플러스 아트,0.0
K,26,135,1604,11812,1.6,1,31179.0,SE 스페셜,0.0
K,26,135,1604,11812,1.6,1,36461.0,SE 스타일팩,0.0
K,26,135,1604,11812,1.6,1,36462.0,SE 아트 컬렉션II,0.0
K,26,135,1604,11812,1.6,1,25192.0,LE,0.0
K,26,135,1604,11812,1.6,1,31180.0,LE 스페셜,0.0
K,26,135,1604,11812,1.6,1,36463.0,LE 스타일팩,0.0
K,26,135,1604,11812,1.6,1,36464.0,LE 아트 컬렉션II,0.0
K,26,135,1604,11812,1.6,1,25193.0,RE,0.0
K,26,135,1604,11812,1.6,1,36465.0,RE 스타일팩,0.0
K,26,135,1604,11812,1.6,1,25630.0,R4U,0.0
K,26,135,1604,11812,1.6,1,26082.0,XE,0.0
K,26,135,1604,11812,1.6,1,26083.0,XE 리미티드 에디션,0.0
K,26,135,1886,13606,(전기),0,,,
K,26,135,787,1409,1.6,6,6066.0,PE,0.0
K,26,135,787,1409,1.6,6,6068.0,SE,1.0
K,26,135,787,1409,1.6,6,14615.0,SE 블랙,0.0
K,26,135,787,1409,1.6,6,25610.0,SE 블랙 썸머 에디션,0.0
K,26,135,787,1409,1.6,6,25022.0,SE 플러스 아트,0.0
K,26,135,787,1409,1.6,6,24314.0,SE 플러스,0.0
K,26,135,787,1409,1.6,6,24800.0,XE,0.0
K,26,135,787,1409,1.6,6,25618.0,XE 리미티드 에디션,0.0
K,26,135,787,1409,1.6,6,6078.0,RE,3.0
K,26,135,787,1409,1.6,6,25608.0,RE 썸머 에디션,0.0
K,26,135,787,1409,1.6,6,6071.0,LE,1.0
K,26,135,787,1409,1.6,6,25609.0,LE 썸머 에디션,0.0
K,26,135,787,1409,1.6,6,25291.0,LE 익스클루시브,0.0
K,26,135,787,1409,1.6,6,8956.0,LE 플러스,1.0
K,26,135,787,1409,1.6,6,25615.0,보스 스페셜 에디션,0.0
K,26,135,787,10180,2.0,0,,,
K,26,135,1156,11502,1.5,0,,,
K,26,135,1156,1403,1.6,0,,,
K,26,135,244,4496,1.5,0,,,
K,26,135,244,4490,1.6,0,,,
K,26,136,1642,12166,1.5 디젤,0,,,
K,26,136,1642,12165,1.6 터보,0,,,
K,26,136,1642,12161,2.0,0,,,
K,26,136,1642,12167,2.0 LPLi (렌터카용),0,,,
K,26,136,1642,16690,2.0 LPLi (장애인용),1,36498.0,LE,1.0
K,26,136,1642,16690,2.0 LPLi (장애인용),1,36499.0,RE,0.0
K,26,136,1642,16691,2.0 LPLi (택시형),0,,,
K,26,136,1537,11862,1.5 디젤,1,25303.0,D,1.0
K,26,136,1537,11862,1.5 디젤,1,25304.0,D 스페셜,0.0
K,26,136,1537,11862,1.5 디젤,1,26189.0,프리미엄 DCT,0.0
K,26,136,1537,11595,1.6 터보,0,,,
K,26,136,1537,11459,2.0,9,24379.0,PE,0.0
K,26,136,1537,11459,2.0,9,24380.0,SE,0.0
K,26,136,1537,11459,2.0,9,24389.0,SE 플러스,1.0
K,26,136,1537,11459,2.0,9,25571.0,SE S/S 컬렉션,0.0
K,26,136,1537,11459,2.0,9,25575.0,SE 파노라마,0.0
K,26,136,1537,11459,2.0,9,25577.0,SE 아트,1.0
K,26,136,1537,11459,2.0,9,24378.0,LE,6.0
K,26,136,1537,11459,2.0,9,25570.0,LE S/S 컬렉션,1.0
K,26,136,1537,11459,2.0,9,25574.0,LE 파노라마,0.0
K,26,136,1537,11459,2.0,9,25576.0,LE 아트,0.0
K,26,136,1537,11459,2.0,9,24381.0,RE,0.0
K,26,136,1537,11459,2.0,9,25569.0,RE S/S 컬렉션,0.0
K,26,136,1537,11459,2.0,9,25573.0,RE 파노라마,0.0
K,26,136,1537,11459,2.0,9,25578.0,RE 아트,0.0
K,26,136,1537,16702,2.0 LPLi (렌터카용),0,,,
K,26,136,1537,11667,2.0 LPLi (장애인용),0,,,
K,26,136,1537,16703,2.0 LPLi (택시형),1,36531.0,고급형,1.0
K,26,136,1537,16703,2.0 LPLi (택시형),1,36532.0,최고급형,0.0
K,26,136,1230,7256,2.0,4,20220.0,PE,0.0
K,26,136,1230,7256,2.0,4,20198.0,SE,2.0
K,26,136,1230,7256,2.0,4,14949.0,SE 플러스,0.0
K,26,136,1230,7256,2.0,4,22466.0,SE 블랙,1.0
K,26,136,1230,7256,2.0,4,20199.0,XE,0.0
K,26,136,1230,7256,2.0,4,20200.0,LE,1.0
K,26,136,1230,7256,2.0,4,22386.0,LE 익스클루시브,0.0
K,26,136,1230,7256,2.0,4,20201.0,RE,0.0
K,26,136,1230,7256,2.0,4,25568.0,보스 스페셜 에디션,0.0
K,26,136,1230,7263,2.0 LPLi (장애인용),0,,,
K,26,136,1230,16706,2.0 LPLi (렌터카용),0,,,
K,26,136,1230,16707,2.0 LPLi (택시형),0,,,
K,26,136,1230,10482,2.5,0,,,
K,26,136,917,1426,2.0,0,,,
K,26,136,917,9084,2.0 LPLi (장애인용),0,,,
K,26,136,917,16708,2.0 LPLi (택시형),0,,,
K,26,136,731,1421,2.0,0,,,
K,26,136,731,9093,2.0 LPLi (장애인용),0,,,
K,26,136,731,16711,2.0 LPLi (택시형),0,,,
K,26,136,243,1415,SM518,0,,,
K,26,136,243,1416,SM520,1,14497.0,,1.0
K,26,136,243,1416,SM520,1,23446.0,LE,0.0
K,26,136,243,1416,SM520,1,23447.0,SE,0.0
K,26,136,243,1416,SM520,1,2453.0,V,0.0
K,26,136,243,1416,SM520,1,2454.0,V,0.0
K,26,136,243,1416,SM520,1,2455.0,스페셜,0.0
K,26,136,243,1416,SM520,1,20172.0,스페셜 플러스,0.0
K,26,136,243,1418,SM525,0,,,
K,26,136,243,9075,SM520 LPG,0,,,
K,26,877,2319,15317,1.3,0,,,
K,26,877,2319,15318,1.8,0,,,
K,26,877,2319,15319,2.0 LPe,0,,,
K,26,877,1698,12693,1.5 디젤,0,,,
K,26,877,1698,12474,1.6 터보,1,27000.0,SE,0.0
K,26,877,1698,12474,1.6 터보,1,27002.0,LE,0.0
K,26,877,1698,12474,1.6 터보,1,27001.0,RE,1.0
K,26,877,1698,12474,1.6 터보,1,36557.0,프리미에르,0.0
K,26,877,1698,12475,2.0,5,27003.0,PE,0.0
K,26,877,1698,12475,2.0,5,27004.0,SE,0.0
K,26,877,1698,12475,2.0,5,27006.0,LE,2.0
K,26,877,1698,12475,2.0,5,36558.0,LE 스페셜,0.0
K,26,877,1698,12475,2.0,5,27005.0,RE,3.0
K,26,877,1698,12475,2.0,5,36559.0,프리미에르,0.0
K,26,877,1698,13887,2.0 프라임,0,,,
K,26,877,1698,17884,2.0 LPe,0,,,
K,26,877,1698,12476,2.0 LPe (장애인용),1,27007.0,SE,1.0
K,26,877,1698,12476,2.0 LPe (장애인용),1,27008.0,LE,0.0
K,26,877,1698,12476,2.0 LPe (장애인용),1,27009.0,RE,0.0
K,26,877,1698,16713,2.0 LPe (렌터카용),1,36560.0,PE,0.0
K,26,877,1698,16713,2.0 LPe (렌터카용),1,36561.0,SE,1.0
K,26,877,1698,16714,2.0 LPe (택시형),0,,,
K,26,137,1610,12535,2.0 LPe,1,,,
K,26,137,1610,16715,2.0 LPe (장애인용),0,,,
K,26,137,1610,16716,2.0 LPe (렌터카용),0,,,
K,26,137,1610,16717,2.0 LPe (택시형),0,,,
K,26,137,1610,11868,2.5,1,27458.0,,0.0
K,26,137,1610,11868,2.5,1,25310.0,SE,0.0
K,26,137,1610,11868,2.5,1,36564.0,SE 스타일팩,0.0
K,26,137,1610,11868,2.5,1,25311.0,LE,1.0
K,26,137,1610,11868,2.5,1,36565.0,LE 스타일팩,0.0
K,26,137,1610,11868,2.5,1,36566.0,LE 아트 컬렉션II,0.0
K,26,137,1610,11868,2.5,1,25312.0,RE,0.0
K,26,137,1610,11868,2.5,1,36567.0,RE 스타일팩,0.0
K,26,137,1610,11868,2.5,1,36568.0,RE 아트 컬렉션II,0.0
K,26,137,1610,11871,3.5,0,,,
K,26,137,1433,10607,2.5,2,22747.0,SE,0.0
K,26,137,1433,10607,2.5,2,22748.0,LE,1.0
K,26,137,1433,10607,2.5,2,25892.0,LE 아트,0.0
K,26,137,1433,10607,2.5,2,25893.0,LE AVM 패키지,0.0
K,26,137,1433,10607,2.5,2,25894.0,LE S/S 컬렉션,0.0
K,26,137,1433,10607,2.5,2,25896.0,LE 파노라마,1.0
K,26,137,1433,10607,2.5,2,22749.0,RE,0.0
K,26,137,1433,10607,2.5,2,25897.0,RE S/S 컬렉션,0.0
K,26,137,1433,10607,2.5,2,25899.0,RE 파노라마,0.0
K,26,137,1433,10610,3.5,0,,,
K,26,137,927,1435,2.3,0,,,
K,26,137,927,4548,3.5,0,,,
K,26,137,718,9097,2.3,1,20208.0,SE,0.0
K,26,137,718,9097,2.3,1,21686.0,SE 플레저,1.0
K,26,137,718,9097,2.3,1,2469.0,LE,0.0
K,26,137,718,9097,2.3,1,21687.0,LE 플레저,0.0
K,26,137,718,9097,2.3,1,2471.0,XE,0.0
K,26,137,718,9099,3.5,0,,,
K,26,806,1874,13540,1.5 디젤,1,30021.0,SE,0.0
K,26,806,1874,13540,1.5 디젤,1,30022.0,LE,0.0
K,26,806,1874,13540,1.5 디젤,1,30023.0,RE,1.0
K,26,806,1874,13540,1.5 디젤,1,30024.0,RE 시그니처,0.0
K,26,806,1874,13540,1.5 디젤,1,30471.0,RE 파노라믹 에디션,0.0
K,26,806,1874,13540,1.5 디젤,1,30820.0,RE S-에디션,0.0
K,26,806,1874,13540,1.5 디젤,1,36612.0,RE 레드 에디션,0.0
K,26,806,1874,13540,1.5 디젤,1,36613.0,RE 시그니처 레드,0.0
K,26,806,1874,13540,1.5 디젤,1,36614.0,RE 시그니처 쇼콜라 브라운,0.0
K,26,806,1874,13540,1.5 디젤,1,36615.0,RE 시그니처 에투알 화이트,0.0
K,26,806,1583,11703,1.5 디젤,2,25003.0,SE,0.0
K,26,806,1583,11703,1.5 디젤,2,25004.0,LE,2.0
K,26,806,1583,11703,1.5 디젤,2,25005.0,RE,0.0
K,26,806,1583,11703,1.5 디젤,2,29186.0,RE 시그니처,0.0
K,26,806,1583,11703,1.5 디젤,2,29187.0,RE 시그니처 소닉 레드,0.0
K,26,806,1583,11703,1.5 디젤,2,29188.0,RE 시그니처 쇼콜라 브라운,0.0
K,26,806,1583,11703,1.5 디젤,2,29189.0,RE 시그니처 에투알 화이트,0.0
K,26,138,1611,11873,2.0 디젤 2WD,1,25315.0,SE,0.0
K,26,138,1611,11873,2.0 디젤 2WD,1,25316.0,LE,1.0
K,26,138,1611,11873,2.0 디젤 2WD,1,36616.0,LE 아트 컬렉션 II,0.0
K,26,138,1611,11873,2.0 디젤 2WD,1,25317.0,RE,0.0
K,26,138,1611,11873,2.0 디젤 2WD,1,26089.0,RE 아트 컬렉션II,0.0
K,26,138,1611,11873,2.0 디젤 2WD,1,26087.0,R4U,0.0
K,26,138,1611,11876,2.0 디젤 4WD,0,,,
K,26,138,1611,11879,2.0 가솔린 2WD,0,,,
K,26,138,1423,10550,2.0 디젤 2WD,2,22644.0,SE,1.0
K,26,138,1423,10550,2.0 디젤 2WD,2,22642.0,LE,0.0
K,26,138,1423,10550,2.0 디젤 2WD,2,22643.0,LE 플러스,0.0
K,26,138,1423,10550,2.0 디젤 2WD,2,22645.0,RE,1.0
K,26,138,1423,10550,2.0 디젤 2WD,2,36618.0,RE 아트,0.0
K,26,138,1423,10550,2.0 디젤 2WD,2,26010.0,살로몬 에디션,0.0
K,26,138,1423,10551,2.0 디젤 4WD,0,,,
K,26,138,1423,11569,2.0 가솔린 2WD,1,24634.0,SE20,0.0
K,26,138,1423,11569,2.0 가솔린 2WD,1,24635.0,LE20,1.0
K,26,138,1423,10554,2.5 가솔린 2WD,0,,,
K,26,138,932,1439,2.0 디젤 2WD,0,,,
K,26,138,932,9104,2.0 디젤 4WD,0,,,
K,26,138,932,7070,2.5 가솔린 2WD,1,14657.0,씨티 SE25,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,23443.0,씨티 SE25 프리미엄팩,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,20216.0,씨티 SE25 플러스,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,14655.0,씨티 LE25,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,20217.0,씨티 LE25 플러스,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,14654.0,씨티 페어웨이25,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,14652.0,씨티 보스,0.0
K,26,138,932,7070,2.5 가솔린 2WD,1,20218.0,씨티 RE25,1.0
K,26,138,932,7070,2.5 가솔린 2WD,1,20219.0,씨티 어드벤처,0.0
K,26,904,2356,18358,1.7 디젤 2WD,0,,,
K,26,904,2356,16752,2.0 디젤 4WD,0,,,
K,26,904,2356,15437,2.0 가솔린 2WD,1,33827.0,SE,0.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,33828.0,LE,0.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,36625.0,LE 시그니처,0.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,33829.0,RE,0.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,33830.0,RE 시그니처,1.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,33831.0,프리미에르,0.0
K,26,904,2356,15437,2.0 가솔린 2WD,1,40206.0,볼드 에디션,0.0
K,26,904,2356,15438,2.0 LPe 2WD,0,,,
K,26,904,2356,16753,2.0 LPe 2WD (장애인용),0,,,
K,26,904,2356,16754,2.0 LPe 2WD (렌터카용),0,,,
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40207.0,SE,0.0
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40208.0,LE,0.0
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40209.0,RE,0.0
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40210.0,밴,1.0
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40211.0,비즈니스,0.0
K,26,904,2356,18359,퀘스트 2.0 LPe 2WD,1,40212.0,어드밴처,0.0
K,26,904,1743,13561,2.0 가솔린 2WD,3,30072.0,SE,0.0
K,26,904,1743,13561,2.0 가솔린 2WD,3,30073.0,LE,1.0
K,26,904,1743,13561,2.0 가솔린 2WD,3,30074.0,RE,2.0
K,26,904,1743,13561,2.0 가솔린 2WD,3,30755.0,RE 시그니처,0.0
K,26,904,1743,12714,2.0 디젤 2WD,1,27533.0,SE,0.0
K,26,904,1743,12714,2.0 디젤 2WD,1,27534.0,LE,1.0
K,26,904,1743,12714,2.0 디젤 2WD,1,27535.0,RE,0.0
K,26,904,1743,12714,2.0 디젤 2WD,1,29436.0,RE 플러스,0.0
K,26,904,1743,12714,2.0 디젤 2WD,1,27536.0,RE 시그니처,0.0
K,26,904,1743,12715,2.0 디젤 4WD,1,27537.0,LE,0.0
K,26,904,1743,12715,2.0 디젤 4WD,1,27538.0,RE,0.0
K,26,904,1743,12715,2.0 디젤 4WD,1,29437.0,RE 플러스,0.0
K,26,904,1743,12715,2.0 디젤 4WD,1,27539.0,RE 시그니처,1.0
K,26,1046,2297,15229,1.3,0,,,
K,26,1046,2297,15230,1.6,2,33298.0,SE,0.0
K,26,1046,2297,15230,1.6,2,33299.0,LE,0.0
